	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
LOR241C	0.746907243	0.729138491	0.823079892	0.777422202	0.829143966	0.769926491	0.813852006	0.75413815	0.816775913	0.807819022	0.743523326	0.727275506	0.74068954	0.766529578	0.655854641	0.730578706	0.696114003	0.782515393	0.695835523	0.761794857	0.712627952	0.719192875	0.333767449	0.7266629	0.722986079	0.698830872	0.838245221	0.688687973	0.747677935	0.703488494	0.653422445	0.72141611	0.717533073	0.690322046	0.710556277	0.759716367	0.791639438	0.778987204	0.798527148	0.786183473	0.748948301	0.781001474	0.754134673	0.804637291	0.668237301	0.729819103	0.132426068	0.681136551	0.75416238	0.708805863	0.736020626	0.695596485	0.700137349	0.695762849	0.768680245	0.726572992	0.767597221	0.847634739	0.808276942	0.695947341	0.778586803	0.835316008	0.849421692	0.696831991	0.729337148	0.678669675	0.72704894	0.714026735	0.716703426	0.783895144	0.302633677	0.739986575	0.804585673	0.794077903	0.830777435	0.740229871	0.684417509	0.722611006	0.769359716	0.815782708	0.732593413	0.787486533	0.834888494	0.769298247	0.767609806	0.775238223	0.82588955	0.795839487	0.747592029	0.834596007	0.718816125	0.756447266	0.73769218	0.773110926	0	0.76809475	0.738406637	0.815003242	0.748915405	0.866284953	0.813909113	0.817521143	0.840623959	0.670999679	0.709056221	0.818219601	0.80319843	0.788056226	0.664066454	0.765567767	0.726325211	0.813163879	0.784747972	0.796668319	0.773832885	0.717110408	0.742765663	0.806799282	0.27937883	0.745846829	0.698035747	0.840304377	0.77063008	0.802670562
LOR242C	0.662142712	0.651481049	0.807205931	0.786760098	0.82036401	0.764523468	0.869594475	0.686374151	0.830746177	0.760324965	0.652220611	0.551361541	0.678406652	0.771751278	0.731974501	0.515629781	0.632935119	0.80384382	0.603564961	0.682783311	0.62839287	0.556140184	0.730155625	0.727023906	0.716945923	0.496224446	0.864231667	0.578124305	0.612474787	0.521703532	0.606385067	0.616506534	0.661604195	0.604689902	0.56380024	0.648134465	0.671896107	0.510639477	0.736193828	0.739139053	0.712920373	0.772678233	0.758299078	0.77515671	0.539016402	0.64451804	0.718390046	0.632006217	0.718331224	0.563694241	0.715807408	0.537019868	0.487425165	0.599560936	0.802696942	0.647140054	0.796700979	0.907936997	0.865381964	0.59344972	0.795018438	0.874612101	0.901846545	0.516741562	0.725936971	0.570166683	0.369233279	0.5892464	0.539794169	0.8081827	0.816896697	0.66816756	0.860442451	0.809744718	0.862127568	0.677000168	0.453893887	0.45950767	0.79049188	0.869229122	0.595035403	0.718552056	0.883261323	0.755852859	0.712044377	0.743119425	0.83568003	0.79883484	0.689940716	0.895337103	0.602254978	0.661967883	0.737305424	0.756818276	0.76809475	0	0.643527519	0.859116761	0.719154845	0.936719117	0.878754702	0.781091771	0.895738784	0.653597806	0.682424168	0.814592102	0.87228242	0.784636723	0.592604268	0.763180804	0.36559317	0.827366531	0.639139218	0.726304263	0.691105754	0.563927767	0.679646187	0.841195023	0.787067293	0.687997737	0.504733736	0.893463845	0.78633383	0.769043225
LOR243C	0.401851433	0.368796233	0.488000454	0.446078942	0.497796641	0.481179729	0.532792982	0.343299182	0.50946762	0.779827644	0.24159109	0.282959953	0.395542154	0.448906504	0.719607869	0.508673904	0.331674785	0.351766093	0.452263125	0.393535332	0.400050877	0.354136151	0.719123627	0.435326028	0.610659822	0.630939631	0.540824006	0.352575783	0.273770663	0.245996028	0.381275882	0.352397892	0.393402393	0.275962689	0.437051174	0.461832997	0.741767667	0.607174311	0.578288915	0.428516826	0.408139302	0.45505707	0.438074106	0.345469548	0.443968491	0.332634182	0.685969023	0.581156142	0.398694269	0.446064862	0.497360555	0.313313324	0.326960457	0.508888206	0.473208499	0.387182874	0.474871853	0.573749509	0.534199812	0.506667555	0.478076265	0.549469463	0.571877802	0.553479567	0.410076289	0.582073855	0.442269358	0.310436824	0.416112025	0.383184189	0.49706636	0.375087234	0.544100214	0.485137498	0.443523251	0.357154671	0.462884885	0.464756209	0.472968081	0.530804019	0.368459776	0.389080874	0.548031568	0.37696723	0.45006811	0.4391716	0.509026965	0.438232959	0.366426162	0.566210319	0.357494099	0.384753795	0.438246782	0.449477395	0.738406637	0.643527519	0	0.533316375	0.284203991	0.597720446	0.552381784	0.468310709	0.559399737	0.432920287	0.387177059	0.418793259	0.541136623	0.486579099	0.280871907	0.443911485	0.576046009	0.511543517	0.575461398	0.408110286	0.355742398	0.473546032	0.41134041	0.509853857	0.524680175	0.378098775	0.479777213	0.566174422	0.465719597	0.457016353
LOR246C	0.410923936	0.367088739	0.150173228	0.247972642	0.129747492	0.288501082	0.091586988	0.318782457	0.113577749	0.855000362	0.392378141	0.528063144	0.558428822	0.133861684	0.848655261	0.826491814	0.503649743	0.333736204	0.638619429	0.259037118	0.406004283	0.670261934	0.90874278	0.362502992	0.722109358	0.793437702	0.111446384	0.484702949	0.407375046	0.535306542	0.603118077	0.323510523	0.26535402	0.472147092	0.610813796	0.39199264	0.888842966	0.873082734	0.796522746	0.290635328	0.276302284	0.130437247	0.251598463	0.227032784	0.661056602	0.478114098	0.802447833	0.781639074	0.436798898	0.640410953	0.624132586	0.478124959	0.520130755	0.72638068	0.170492432	0.690621365	0.09945315	0.103103328	0.170304695	0.664035273	0.253291506	0.087726748	0.113635263	0.790807948	0.258230007	0.791626099	0.622129149	0.636464792	0.593365266	0.186074639	0.533876102	0.287446361	0.11535192	0.125820253	0.481583441	0.27261867	0.655765354	0.805074298	0.139217069	0.076628662	0.560161961	0.315375394	0.101282593	0.268514029	0.504494067	0.191015824	0.268454351	0.127869811	0.29513789	0.116255852	0.325947128	0.434534103	0.241376648	0.316496759	0.815003242	0.859116761	0.533316375	0	0.360593213	0.134407127	0.119070049	0.13650701	0.105161365	0.613097938	0.297932309	0.161606102	0.108910944	0.131265049	0.57812068	0.304783563	0.735020718	0.086073171	0.885688031	0.637572624	0.284632209	0.873317758	0.33566304	0.069168585	0.601695472	0.233804332	0.724990739	0.112498392	0.134964131	0.224511751
LOR248C	0.325136566	0.271133721	0.327428745	0.322671479	0.34531489	0.311614388	0.366261958	0.243730135	0.34740784	0.80034855	0.154529937	0.32288646	0.430284567	0.307973335	0.806037206	0.555485971	0.394170546	0.310741162	0.534326312	0.268773751	0.31614765	0.394626331	0.770899989	0.242224223	0.648513257	0.639360612	0.390401405	0.363441591	0.228400369	0.281279857	0.473410834	0.226276712	0.229569968	0.356122513	0.525028352	0.328339191	0.798841157	0.632537455	0.587705234	0.265275186	0.249553963	0.304484797	0.314972882	0.178687973	0.527092894	0.373397051	0.717445395	0.68532092	0.305740455	0.510645285	0.564150147	0.321000475	0.37502839	0.585704268	0.328901685	0.438503042	0.327101846	0.402839263	0.354073979	0.548201099	0.31081863	0.381592709	0.395483148	0.582987828	0.255633363	0.67901804	0.49105522	0.369583468	0.475670379	0.307802816	0.478209144	0.226932122	0.359906038	0.331608529	0.440588776	0.227563129	0.498164376	0.608007199	0.298667735	0.357323828	0.410415037	0.235672838	0.379716887	0.220547063	0.403608844	0.279367714	0.339332014	0.302526427	0.254335073	0.392610098	0.21554887	0.3485718	0.261868807	0.319604849	0.748915405	0.719154845	0.284203991	0.360593213	0	0.427228574	0.373756363	0.325627572	0.393411865	0.525693541	0.285937672	0.310326041	0.388111008	0.323599513	0.385604174	0.301174128	0.632976427	0.345085501	0.756958469	0.432633962	0.196506955	0.60770915	0.262773836	0.345511508	0.535258336	0.232513154	0.561330952	0.39502104	0.281324522	0.315218814
LOR249C	0.478812113	0.454578982	0.189014124	0.301046112	0.16315091	0.344211431	0.080408696	0.401065	0.168714911	0.911965477	0.464716302	0.611046517	0.624134509	0.194582649	0.910083815	0.890808885	0.581440768	0.388160643	0.711126588	0.324422077	0.490870391	0.73059424	0.958670369	0.424480074	0.770919804	0.873941503	0.136667482	0.566696758	0.473851783	0.603821569	0.664582786	0.389964894	0.334654495	0.547985581	0.695480968	0.462817398	0.936992632	0.953725954	0.854209014	0.368388788	0.373694293	0.196069959	0.319770807	0.301316178	0.729993403	0.545286826	0.863482794	0.835195231	0.503455176	0.717517926	0.701978459	0.554547279	0.604859533	0.792832285	0.228959528	0.763995563	0.175638048	0.082172102	0.216149398	0.728177273	0.309548844	0.080564306	0.08612085	0.869886703	0.348456363	0.859452336	0.696581656	0.700550705	0.665999932	0.248814953	0.575635988	0.363992727	0.078244717	0.180809331	0.50455219	0.342910719	0.734949684	0.877442963	0.220123008	0.1095487	0.635488631	0.400309992	0.06268209	0.317999675	0.558309031	0.26090747	0.308173336	0.183285347	0.35803076	0.143789152	0.413584106	0.504119903	0.307175452	0.367768347	0.866284953	0.936719117	0.597720446	0.134407127	0.427228574	0	0.080181714	0.204797506	0.06066928	0.677664659	0.357138269	0.197441161	0.099592177	0.190521292	0.63822757	0.36292323	0.808273611	0.138553303	0.94606245	0.694674227	0.37475401	0.934003812	0.43367982	0.131208993	0.65308595	0.312220154	0.800166971	0.058867479	0.209078089	0.277259649
LOR254C	0.447934877	0.415113364	0.179838874	0.27825908	0.151581705	0.291071342	0.06033689	0.374508565	0.161106331	0.878257993	0.417773542	0.554600951	0.568724437	0.167117068	0.891526918	0.835149127	0.530675577	0.360186659	0.652602582	0.289857343	0.436012089	0.67443477	0.903105585	0.370495047	0.714991715	0.816521663	0.134422035	0.510284721	0.434659825	0.548171297	0.606775293	0.334713264	0.281002872	0.490110804	0.643423106	0.408797749	0.878046123	0.895875744	0.842784794	0.34757354	0.337253402	0.17332337	0.27951745	0.285582034	0.672924839	0.50041663	0.813835808	0.779413681	0.448777958	0.660058498	0.682309219	0.497900856	0.548589318	0.736656542	0.201022211	0.707858986	0.152734049	0.077334738	0.201772616	0.67151495	0.254403039	0.07398405	0.086527056	0.81330199	0.306882855	0.80369431	0.639208754	0.647503959	0.608315917	0.213112404	0.527394773	0.308421946	0.028501717	0.159506278	0.499884495	0.309180218	0.676867346	0.820147226	0.188788819	0.101898603	0.5833561	0.380448833	0.067400415	0.264112817	0.502608432	0.230524843	0.299867021	0.159329803	0.314899392	0.132789017	0.357063011	0.464281118	0.259247359	0.335499658	0.813909113	0.878754702	0.552381784	0.119070049	0.373756363	0.080181714	0	0.193249015	0.067487383	0.629278742	0.307798916	0.187202723	0.092718745	0.162079368	0.583810985	0.320486867	0.754153652	0.122913904	0.889579064	0.672963851	0.34266518	0.877772739	0.385755141	0.115793668	0.60901914	0.259907424	0.743263048	0.072589387	0.171337036	0.261781106
LOR258C	0.382268015	0.334499827	0.123024208	0.23633457	0.13468196	0.270927208	0.164404806	0.259207318	0.121345182	0.833827859	0.342380544	0.472212955	0.497823875	0.130452486	0.818557084	0.774746806	0.488021607	0.322406005	0.60874527	0.226486541	0.391734108	0.611571235	0.870035515	0.328312346	0.695481967	0.746691476	0.160464747	0.453176168	0.353789149	0.484610185	0.56212953	0.276115061	0.22915799	0.445060158	0.574841583	0.374643635	0.866142377	0.820055843	0.745705109	0.25242169	0.255168186	0.115990387	0.232381353	0.191619961	0.594096824	0.444387834	0.791522468	0.767854893	0.372772304	0.589207346	0.599789189	0.429026689	0.461655721	0.666028087	0.154654742	0.635456924	0.127949555	0.168833893	0.161616332	0.637874876	0.241061792	0.156166564	0.183853239	0.721646143	0.250138426	0.734692379	0.573025354	0.594729898	0.557764281	0.182539853	0.541395305	0.24263911	0.181124572	0.137728883	0.45783256	0.223084259	0.605505562	0.728413766	0.1397453	0.142232014	0.512529002	0.272528926	0.158772068	0.231065211	0.468184282	0.17302611	0.23530023	0.122327298	0.253395011	0.174280042	0.285511657	0.416262422	0.240687895	0.301925407	0.817521143	0.781091771	0.468310709	0.13650701	0.325627572	0.204797506	0.193249015	0	0.167717904	0.576740955	0.268203033	0.107087152	0.170530056	0.150558603	0.509473486	0.285867333	0.680600567	0.14186465	0.817234041	0.599654237	0.24299407	0.808891657	0.322129979	0.123420915	0.603284738	0.190666418	0.658104137	0.177050207	0.133182296	0.179021101
LOR259C	0.444470113	0.416482917	0.156185108	0.275044745	0.13492034	0.314060929	0.052151978	0.363613078	0.139984585	0.875989461	0.429804848	0.572747681	0.591098814	0.158988981	0.876069388	0.854963262	0.541255326	0.35940391	0.673266409	0.288418394	0.447776335	0.69682084	0.92661724	0.390487153	0.738801974	0.831966329	0.119733187	0.522186087	0.43951815	0.564576349	0.629153671	0.354277187	0.296068123	0.510252492	0.655585356	0.424996949	0.901909014	0.911764559	0.819753971	0.33248589	0.332780476	0.160174247	0.287430801	0.267578172	0.692276835	0.509325038	0.828777333	0.806805034	0.468930725	0.677362041	0.665002445	0.513425536	0.562497282	0.756281982	0.196293096	0.728880446	0.143258959	0.062642853	0.183096051	0.692872847	0.277903832	0.054610873	0.071598394	0.829335795	0.305091012	0.81420935	0.655576289	0.666569842	0.624832191	0.213071768	0.55474911	0.325525391	0.062711772	0.147336429	0.481889533	0.304286937	0.693099826	0.836065536	0.186204705	0.080252936	0.597053968	0.358795574	0.028707746	0.283362839	0.527529549	0.22454939	0.278814762	0.147166375	0.318175816	0.12080604	0.374885095	0.465550204	0.270923703	0.334487882	0.840623959	0.895738784	0.559399737	0.105161365	0.393411865	0.06066928	0.067487383	0.167717904	0	0.642428108	0.319142621	0.165004322	0.075930943	0.161191756	0.602746493	0.323596218	0.769159095	0.105322455	0.910624373	0.662175593	0.336577382	0.899066328	0.394535803	0.099172879	0.619300342	0.274807232	0.761979015	0.044507995	0.172620505	0.238310082
LOR260C	0.486001871	0.454167339	0.601235405	0.51862619	0.615776532	0.559069429	0.614260019	0.451823818	0.597927862	0.763756394	0.492808444	0.454677338	0.462798544	0.533596472	0.652633699	0.644385152	0.419467877	0.543370515	0.36092863	0.49603055	0.471542574	0.495262404	0.776872528	0.537482917	0.500299679	0.606568244	0.625931357	0.414138629	0.4667093	0.436933828	0.333052355	0.460602974	0.495753991	0.383559445	0.361187829	0.541344542	0.608295217	0.716087816	0.740184982	0.561616174	0.51144436	0.542719827	0.469574779	0.584602832	0.375823085	0.429123344	0.630616318	0.55547644	0.537817012	0.465647776	0.44318897	0.435946483	0.411918503	0.452886113	0.5373556	0.587241061	0.548164006	0.650867696	0.606410003	0.386164661	0.586967269	0.634000676	0.650280984	0.581468316	0.500532429	0.491046536	0.47673498	0.487731426	0.364543141	0.548735349	0.528810838	0.514424724	0.623135816	0.567222429	0.614662288	0.499076677	0.462987404	0.610639695	0.549746048	0.614809086	0.453929832	0.54847469	0.632661903	0.575089294	0.56206245	0.526957538	0.614825602	0.581483449	0.444682415	0.640881079	0.448752615	0.502718049	0.500798618	0.525598276	0.670999679	0.653597806	0.432920287	0.613097938	0.525693541	0.677664659	0.629278742	0.576740955	0.642428108	0	0.377952425	0.580935921	0.601095174	0.564404643	0.341615137	0.52620685	0.561584924	0.589998247	0.671799265	0.568873935	0.523759431	0.568183836	0.467502442	0.598967814	0.499053506	0.500255557	0.423524058	0.642898628	0.5553713	0.5535731
LOR262C	0.307179964	0.255206617	0.286199171	0.219748284	0.299700841	0.243320638	0.296467335	0.211156188	0.286514031	0.779101558	0.28740688	0.413475378	0.441335592	0.221465396	0.721084961	0.659917387	0.346677051	0.26249485	0.44595611	0.193493941	0.284561541	0.506996236	0.80353029	0.288548029	0.541585507	0.627889315	0.310583683	0.309504844	0.281922325	0.369326321	0.393899828	0.179510467	0.179338612	0.309862533	0.414559063	0.340299945	0.712137735	0.731700097	0.749586686	0.256539721	0.216094977	0.233084	0.168784973	0.271999633	0.453907767	0.32375192	0.677632612	0.594242236	0.367678425	0.483689851	0.494217214	0.328213926	0.357385207	0.506253458	0.216547257	0.598850803	0.229961964	0.329961341	0.281986566	0.467454809	0.267576296	0.31665683	0.330297883	0.605300536	0.186481969	0.597538515	0.502695091	0.507531205	0.412985744	0.237181858	0.449894081	0.207793818	0.304501711	0.254958739	0.448713903	0.189036966	0.492079843	0.642770942	0.237608483	0.29541757	0.424679586	0.282787788	0.316054365	0.254510737	0.45098881	0.226730981	0.304517274	0.265792261	0.148449578	0.323041649	0.199433981	0.343830891	0.184411672	0.220677	0.709056221	0.682424168	0.387177059	0.297932309	0.285937672	0.357138269	0.307798916	0.268203033	0.319142621	0.377952425	0	0.279801634	0.292697817	0.248463938	0.363115913	0.217592208	0.587564763	0.281988581	0.725775013	0.5754718	0.237208542	0.661198723	0.253432502	0.281496195	0.504972282	0.183572283	0.50719837	0.323942999	0.245585434	0.244471073
LOR264C	0.394714327	0.35286134	0.109035309	0.220715953	0.126915181	0.288601805	0.156589439	0.246254801	0.134076713	0.845530123	0.349686436	0.468328432	0.48449457	0.12580524	0.813175535	0.779163907	0.47259844	0.272404878	0.609835904	0.232058846	0.416664822	0.608430334	0.833577042	0.334278834	0.705180857	0.776696205	0.167048608	0.469220053	0.336247534	0.485606349	0.545022051	0.266676458	0.235026626	0.434893078	0.609090545	0.403838291	0.86290033	0.834066893	0.747272333	0.261874207	0.283356936	0.11964761	0.266266578	0.190339117	0.605335545	0.427305934	0.794489484	0.745593549	0.385780887	0.589992155	0.601857508	0.43289479	0.477062085	0.650952589	0.16704121	0.620825999	0.141738296	0.17592054	0.17507962	0.647345014	0.231217138	0.163597349	0.175769608	0.707148754	0.267498691	0.739895431	0.581856145	0.567710448	0.571546315	0.147163498	0.537952608	0.235639864	0.175699179	0.134231045	0.431662195	0.209640438	0.617087871	0.708947028	0.15789843	0.143624785	0.501668382	0.267528033	0.153635101	0.190188145	0.473379002	0.176806081	0.238339463	0.089155323	0.24545231	0.169730979	0.305244826	0.406375888	0.240636852	0.307083146	0.818219601	0.814592102	0.418793259	0.161606102	0.310326041	0.197441161	0.187202723	0.107087152	0.165004322	0.580935921	0.279801634	0	0.158231739	0.150409745	0.481022539	0.302095936	0.723846243	0.139020999	0.768958256	0.592892081	0.266874483	0.763828703	0.360884368	0.135630513	0.595439565	0.197872984	0.647551736	0.171174083	0.13801666	0.187042916
LOR269C	0.431979346	0.403577789	0.152210969	0.259954616	0.133892103	0.312324518	0.076414568	0.348530637	0.133250072	0.872870326	0.423324157	0.563321313	0.581350728	0.149907837	0.850549565	0.827372241	0.531368761	0.354811262	0.658080417	0.281533335	0.443051338	0.686903332	0.893192819	0.387841665	0.722148115	0.820224226	0.113766328	0.510234053	0.431068667	0.546028802	0.611507617	0.344958834	0.29080457	0.495329626	0.637454063	0.428068633	0.886102022	0.899148953	0.810486182	0.329531085	0.328932394	0.153448793	0.277128302	0.264724986	0.651741693	0.496921484	0.79149747	0.782506886	0.464307963	0.663667764	0.642896978	0.490183826	0.538069484	0.739359023	0.18794624	0.708308256	0.137186465	0.0810624	0.189880926	0.671814855	0.278705187	0.075493224	0.080685504	0.811459527	0.296984097	0.783147612	0.647825788	0.647881025	0.609262505	0.21141761	0.522104357	0.319189675	0.090355702	0.14504006	0.475164572	0.291224557	0.672802637	0.828845141	0.175221399	0.081486013	0.584785849	0.357551047	0.071401592	0.279739151	0.52123293	0.220974484	0.27477413	0.151017056	0.311739513	0.125560507	0.359686185	0.457553532	0.26068372	0.325110914	0.80319843	0.87228242	0.541136623	0.108910944	0.388111008	0.099592177	0.092718745	0.170530056	0.075930943	0.601095174	0.292697817	0.158231739	0	0.158300845	0.58270043	0.32581961	0.747784063	0.101605777	0.889247065	0.655931363	0.333233184	0.863116095	0.381719203	0.097379053	0.585458302	0.271336593	0.728442488	0.07828817	0.169680219	0.232337206
LOR270C	0.363592367	0.331747953	0.139342891	0.236824791	0.147898277	0.271614302	0.133659586	0.295307225	0.13075383	0.827923219	0.341614995	0.478707507	0.539787594	0.098170593	0.828816702	0.758806118	0.456394427	0.29518831	0.581998731	0.202646629	0.373175555	0.605409125	0.868107086	0.330039186	0.691526163	0.745266631	0.162806064	0.436692235	0.354127366	0.470835995	0.554712016	0.275291763	0.208252804	0.433155802	0.566995078	0.375256698	0.85450811	0.815753295	0.761167285	0.236025624	0.251027841	0.109531627	0.220206994	0.215230616	0.58668866	0.424125093	0.763542715	0.730376409	0.419854693	0.591392752	0.609989954	0.426239817	0.467297598	0.665839396	0.143450725	0.658312788	0.099192447	0.165862377	0.161951029	0.61216618	0.249091711	0.147120046	0.167001937	0.691967008	0.230376009	0.739691344	0.575432346	0.582595719	0.539260146	0.15374235	0.507956865	0.263091105	0.157115679	0.108237938	0.469127458	0.223444292	0.586583061	0.750316612	0.119106942	0.130744099	0.509915206	0.304898769	0.155581558	0.244200191	0.475652616	0.153371215	0.263871454	0.113440141	0.246548024	0.1591257	0.284677637	0.339581489	0.196332844	0.275092377	0.788056226	0.784636723	0.486579099	0.131265049	0.323599513	0.190521292	0.162079368	0.150558603	0.161191756	0.564404643	0.248463938	0.150409745	0.158300845	0	0.530049055	0.259498998	0.669443454	0.126770442	0.856220342	0.598729416	0.256131313	0.825861755	0.303899128	0.123099217	0.57292428	0.201748704	0.679659232	0.163679261	0.112795351	0.207039513
LOR272C	0.432878802	0.406545645	0.539218898	0.493039762	0.543751003	0.498726425	0.57461095	0.387062453	0.554754773	0.776212815	0.347614658	0.288563912	0.376306076	0.493810775	0.636022562	0.539352481	0.376068691	0.45377687	0.373950322	0.437781241	0.389825928	0.365336212	0.72316476	0.448919505	0.530870482	0.582517639	0.575452631	0.323281794	0.294719247	0.271607076	0.314955469	0.350531591	0.393902656	0.335971533	0.371117819	0.475748031	0.678625975	0.586643447	0.654773385	0.475016976	0.459166572	0.497696381	0.437131549	0.439429097	0.356766644	0.39300012	0.621194024	0.572977519	0.415943789	0.422091124	0.480913596	0.30935473	0.300060268	0.406168015	0.504997914	0.472698918	0.510187202	0.611680341	0.572487092	0.438688291	0.514106904	0.581641583	0.612672146	0.491144688	0.458215848	0.461497338	0.425131973	0.360099316	0.372782019	0.50132318	0.489957342	0.412697818	0.563610029	0.529599808	0.560636275	0.414893007	0.422750422	0.487997215	0.526999307	0.572489645	0.377154507	0.457186664	0.590101427	0.421612085	0.459299139	0.492163618	0.55130403	0.512376686	0.374450382	0.605450645	0.3736765	0.450844565	0.469699439	0.497537702	0.664066454	0.592604268	0.280871907	0.57812068	0.385604174	0.63822757	0.583810985	0.509473486	0.602746493	0.341615137	0.363115913	0.481022539	0.58270043	0.530049055	0	0.48862321	0.53782272	0.554008198	0.55395059	0.486015901	0.406749617	0.476573482	0.449474506	0.551700436	0.478244745	0.405442622	0.406509985	0.607570318	0.512676091	0.505715948
LOR274C	0.332006877	0.30252291	0.296520438	0.283650896	0.29773635	0.264389987	0.301717236	0.273349422	0.29338303	0.808878311	0.316541444	0.453128772	0.511165793	0.239005722	0.818628936	0.732415986	0.423643443	0.293583953	0.559926254	0.218242488	0.339652693	0.570902413	0.83566474	0.305876346	0.664274595	0.696306514	0.32597319	0.40577155	0.32856724	0.440868071	0.513038876	0.232510175	0.202989476	0.388361684	0.532084582	0.34005885	0.818584561	0.78150324	0.768831594	0.26697898	0.232163109	0.251204159	0.247557055	0.272496838	0.567580518	0.391374669	0.72539308	0.698748877	0.399072181	0.554510801	0.591806356	0.389163918	0.438427813	0.62252036	0.271929669	0.645078384	0.256501387	0.337628752	0.305718392	0.57738918	0.283757535	0.320529771	0.338715492	0.704165899	0.218283643	0.698113584	0.530867283	0.553710392	0.495439011	0.265766037	0.491448332	0.233622125	0.309282008	0.265274368	0.463408857	0.223186385	0.565623157	0.705997647	0.262281628	0.302906505	0.46810117	0.296174363	0.314616049	0.266622508	0.449874018	0.240409824	0.304245025	0.268788213	0.215300916	0.33218377	0.254717969	0.358756336	0.213244579	0.249725184	0.765567767	0.763180804	0.443911485	0.304783563	0.301174128	0.36292323	0.320486867	0.285867333	0.323596218	0.52620685	0.217592208	0.302095936	0.32581961	0.259498998	0.48862321	0	0.636239411	0.295883828	0.815208661	0.584276469	0.235090769	0.783275065	0.283027091	0.288778011	0.552747319	0.211120331	0.634385696	0.3344693	0.246921157	0.264013416
LOR275C	0.546379877	0.558449263	0.712679137	0.696996072	0.700603974	0.653717998	0.745222155	0.61633276	0.717904452	0.773038419	0.577632822	0.482192165	0.615093357	0.663792758	0.765257195	0.536663251	0.561469974	0.704946988	0.561212686	0.579012122	0.545219739	0.499323124	0.772890959	0.62976079	0.622205846	0.508559247	0.752022568	0.52524196	0.552205121	0.474640464	0.552880596	0.544928917	0.581263139	0.55476635	0.459648406	0.464182864	0.698459923	0.581652319	0.704802107	0.646483864	0.616842891	0.668008016	0.663600477	0.674863104	0.476318353	0.579093104	0.669892136	0.554887565	0.637614167	0.499539876	0.63711068	0.489859782	0.439989621	0.53906645	0.699621824	0.578308817	0.68331817	0.781652949	0.745374758	0.482700523	0.690108345	0.748955094	0.784336817	0.53281512	0.644116268	0.56251009	0.32381155	0.519957538	0.499517827	0.704837792	0.701897494	0.582305211	0.73335962	0.693586584	0.761400627	0.603165443	0.439266913	0.481031232	0.689283354	0.748616243	0.500060918	0.632187067	0.759635997	0.655049316	0.6085666	0.660296566	0.725974621	0.689484806	0.602494144	0.775983167	0.532875193	0.558658988	0.64207645	0.626325623	0.726325211	0.36559317	0.576046009	0.735020718	0.632976427	0.808273611	0.754153652	0.680600567	0.769159095	0.561584924	0.587564763	0.723846243	0.747784063	0.669443454	0.53782272	0.636239411	0	0.718038702	0.717627953	0.613251452	0.59693256	0.645865488	0.590687516	0.729175283	0.687803002	0.608928564	0.43176052	0.778196647	0.677103766	0.662128835
