Sample	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
Mycolicibacterium_goodii	0	0	0.00441	0.00424	0.00119	0	0.00212	0	0.0221934	0	0.00428	0.0112786	0.00434	0.00446	0.0110725	0.016852	0	0.00313	0.00257	0.0186637	0.00654	0	0.00271	0.00839	0.00858	0.00108	0.00809	0.00337	0.0185736	0.0128005	0.0046	0	0.0066	0.00736	0.00352	0.008	0.0131464	0.00255	0.0048	0.00364	0.00478	0.00319	0.00386	0.0139427	0.019571	0.00393	0.0717226	0.0039	0.00612	0.00621	0.0100052	0.0027	0.00562	0.00129	0	0	0.00266	0.026941	0.0011	0.00108	0.00111	0.00908	0	0	0.00622	0	0.0760185	0	0.0035	0.00721	0.00104	0.00248	0.00124	0.00337	0.0147301	0.00652	0.00142	0	0.00683	0.00432	0	0.00161	0.00169	0.0037	0.00698	0	0	0.0013	0.00883	0.00443	0.00912	0.00992	0.00252	0.0167893	0.00604	0	0	0	0	0.00104	0.00128	0.00634	0.00398	0.0021	0.0011	0	0.00219	0.00248	0.013265	0.0106129	0.0116448	0.00557	0.00196	0.00432	0.00531	0.0013	0.00265	0.00667	0.00792	0.00543	0.00606	0.00215
Pantoea_sp._PSNIH2	0	0	0.00441	0.00212	0	0.00775	0	0.0174846	0	0.0690394	0	0	0	0.0148697	0	0	0.00615	0.1410216	0	0	0	0	0	0.00168	0	0	0.00647	0	0	0	0	0	0.0022	0.00105	0	0.0064	0.00438	0	0	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0.0203791	0	0	0.00735	0.00551	0	0	0.0290719	0.0553617	0	0.1468849	0	0.00346	0.00165	0	0.0012	0	0	0	0	0.0117841	0.0195529	0.00142	0.00114	0.00171	0.00108	0.00219	0	0.00844	0.0443508	0	0	0	0.0013	0	0	0.00912	0	0.00252	0.00525	0.0120865	0	0	0.00103	0	0.00627	0	0.00317	0.00133	0.00945	0	0	0	0.0223054	0	0	0.00741	0.010033	0	0.00108	0.0185903	0.0117063	0	0.0133489	0	0	0.00808	0
Sulfitobacter_sp._SK025	0	0.00819	0	0.00106	0	0	0.0106233	0.00328	0.0136575	0	0.00536	0.0183277	0	0.00297	0.00554	0.00374	0	0.0564086	0.00129	0.0139978	0.0327182	0.00271	0	0.0117463	0.00572	0.00866	0.0113258	0.00225	0.00825	0.014934	0	0.00369	0.0044	0.0420499	0.00235	0.0159964	0.00438	0.0127489	0	0.00182	0.00319	0.0276525	0.00129	0.0464756	0.0143521	0.0059	0.00624	0.00521	0.00306	0.0124102	0.006	0.00539	0.0393308	0.00515	0	0.00104	0.00266	0.0281656	0.0011	0	0	0.0145359	0	0.0111284	0.00124	0	0.00691	0	0	0.0012	0	0.00124	0.00124	0.00225	0.00884	0.00326	0	0	0.00171	0.00216	0	0	0.00169	0.00185	0	0.00172	0.00201	0	0.00757	0.00295	0	0.00372	0.00252	0.0063	0.00363	0	0	0	0	0.00522	0	0.0137443	0.00797	0.00105	0.0011	0.00243	0.0131216	0.00496	0.00306	0.00133	0.00847	0.00223	0	0.0226748	0	0	0	0	0.0113097	0	0	0.00323
Bradyrhizobium_sp._CCGE-LA001	0	0	0.0022	0.0328797	0	0.0221558	0.0159349	0.00219	0.018779	0.00238	0	0.00282	0.00434	0.00892	0.00221	0.0131071	0.00205	0.0094	0.00643	0	0.00654	0.00812	0	0.00839	0.00286	0	0.00647	0.00449	0.00619	0.0192008	0	0.00369	0.0022	0.00736	0	0.0048	0.00438	0.00127	0.0032	0.00728	0.00159	0.00319	0.00129	0.0062	0.0104379	0.0530775	0.0140327	0.0039	0.00306	0.00776	0.0100052	0.00809	0.00843	0.00129	0.00408	0	0	0.0134705	0.0011	0.00108	0	0.00363	0.00503	0.0166926	0.00249	0.0202061	0.00576	0.00165	0.0139997	0.0024	0	0.00124	0.00248	0.009	0.0117841	0.00326	0.00566	0	0.00512	0.00108	0.00109	0.00646	0	0.00185	0.00174	0.00172	0.00201	0	0	0.00148	0	0.00248	0.0429022	0.0021	0.00725	0	0	0	0	0.00313	0	0.0232595	0.0093	0.0063	0.0055	0	0.0109347	0.00744	0.00204	0	0.0179965	0.00111	0.00196	0.0421103	0.00266	0.0013	0.0822194	0.00334	0.00679	0	0	0.0043
Chelatococcus_daeguensis	0.00655	0	0.0011	0.00742	0.00119	0	0.00319	0.00765	0.00512	0	0	0.00987	0.00434	0.0133827	0.00221	0.00374	0	0.0094	0.00257	0.00933	0	0.00271	0.00271	0.0117463	0.00286	0.00108	0.00485	0.0134818	0.00413	0.014934	0.0046	0.00369	0.00881	0.0178712	0.00117	0.0191957	0.00438	0.00382	0	0.00182	0.00159	0.00532	0.00129	0.0154919	0.0182663	0.0176925	0.00624	0.0039	0.00917	0.0170641	0	0.0134785	0.0224748	0.00258	0	0	0.00133	0.0134705	0.0011	0	0	0.0145359	0.00503	0	0.00124	0	0.00921	0	0.007	0	0	0.00124	0	0.00562	0.00589	0.00652	0.00142	0	0.00171	0.00216	0	0	0	0.0037	0	0.00516	0.0100585	0	0.00757	0.00148	0	0.00496	0.0176656	0.00735	0.0471373	0	0	0	0	0.00313	0	0.021145	0.0119509	0.00105	0	0	0.0218694	0.00248	0.00204	0.00265	0.0190551	0.00111	0	0.069104	0	0	0.00796	0	0.0113097	0	0	0.00645
Breoghania_sp._L-A4	0	0.00546	0	0.0212127	0	0	0.0138102	0	0	0	0	0.00705	0.00289	0.0148697	0.00775	0.00562	0.00205	0.0094	0.00257	0	0	0	0.00271	0.0100683	0.0114384	0.00216	0.00485	0.0112348	0.00413	0.0234677	0.0046	0.00369	0.00881	0.0147175	0.00352	0.022395	0.00438	0.00127	0.0016	0.00546	0.00319	0.0116991	0.00129	0.0154919	0.0143521	0.00197	0.00936	0.0013	0.00612	0.0124102	0.002	0.0027	0.0196654	0.00644	0.00408	0	0.00133	0.0195934	0.0011	0	0	0.010902	0	0.00556	0.0136927	0	0.00691	0.00165	0	0	0	0.00124	0.00124	0.00225	0.00589	0.0130353	0	0	0.00171	0.00324	0	0	0.00169	0.0037	0	0.00172	0.00402	0	0.00252	0.00295	0	0.00124	0.00252	0.00944	0.0157124	0	0	0	0	0.00418	0	0.021145	0.010623	0.00105	0	0	0.0174955	0	0.0112243	0.00133	0.0201137	0.00111	0	0.0410305	0	0.0013	0	0	0.0135716	0.00109	0.00202	0.0043
Hartmannibacter_diazotrophicus	0.00874	0.00546	0	0.0222734	0	0	0.0127479	0	0	0.00238	0.00428	0.0112786	0.00145	0.0148697	0.017716	0.00187	0.00205	0.017236	0.00386	0.00467	0.0196309	0.00271	0.00271	0.0117463	0.00572	0.00325	0.00647	0.0337045	0.00825	0.0234677	0.0092	0	0.0110072	0.0157687	0.00117	0.0111975	0.00876	0.00255	0.0016	0.00182	0.00159	0.0116991	0.00129	0.0139427	0.0130473	0.0059	0.0233878	0.0039	0.00917	0.0124102	0.002	0.00539	0.0210701	0.00773	0	0.00104	0.00133	0.0049	0.0022	0	0	0.0127189	0.00671	0.0166926	0.00124	0	0.00576	0	0.0035	0.0024	0	0	0.00124	0.0101248	0.00589	0.00326	0	0	0.00341	0.00324	0	0	0	0.00554	0	0.00172	0.00604	0.0013	0.00126	0.00148	0.00456	0.00248	0.0100946	0.00944	0.0157124	0	0.0025	0	0	0.00209	0	0.00952	0.0093	0.00105	0.0011	0	0.0196825	0	0.00306	0	0.0254068	0.00223	0.00196	0.0377913	0	0	0.0053	0.00334	0.00565	0.00326	0	0.00323
Alcaligenes_faecalis	0.0273003	0.0218496	0.0033	0.0148489	0.00119	0.0166168	0.00637	0	0	0	0.0235657	0.0253768	0.00868	0.00743	0.00554	0.00749	0.00205	0.0125353	0.00643	0.0139978	0	0	0.00271	0.00503	0.00572	0.00216	0.00647	0.00225	0.0144461	0.0213342	0.0046	0	0.0066	0.00526	0.00117	0.0032	0.00438	0	0	0.00182	0	0.00106	0.00258	0.0062	0.0013	0	0.00312	0.0026	0.00917	0.00776	0.0160083	0.00809	0.00562	0.00129	0	0	0	0.0049	0	0	0	0.00908	0.0838814	0.0723347	0.00249	0.0202061	0.00461	0.00165	0	0.00481	0	0.00248	0.00124	0.00225	0.0500825	0.00326	0.0127351	0.00114	0.011948	0.00324	0.00547	0.00646	0.00506	0.00185	0.00349	0	0.00201	0.0013	0.00504	0	0.00684	0.00124	0	0.0167893	0.0108778	0.0015	0	0.00103	0	0.00104	0	0.0285458	0.00266	0.00105	0.0044	0.00243	0.00437	0	0.00306	0.00133	0.00423	0.00111	0.00196	0.0107975	0.00797	0.0013	0.0053	0	0.00565	0.00217	0.00202	0.00108
Orrella_dioscoreae	0.00218	0	0.00881	0.0424255	0.120551	0.0132935	0.00425	0.00219	0	0.00238	0	0.00282	0.00145	0.00446	0.00332	0.00562	0.00205	0.00783	0.00257	0	0.00654	0.00271	0	0.0100683	0.00286	0.00108	0.00324	0.00225	0.00413	0.0064	0	0.00369	0.0264172	0.00736	0.00117	0.0159964	0.00438	0.00255	0.0016	0	0.00319	0.00425	0.00129	0.0062	0.00261	0.00197	0.00624	0.0013	0.00306	0.00776	0.004	0.00539	0.00281	0	0.00408	0.00104	0.00133	0.00612	0.0011	0	0.00111	0.00363	0	0.0111284	0.00249	0	0.0126697	0	0	0.00361	0	0.0173291	0	0.00112	0.00295	0.00652	0.00142	0	0.00341	0.00108	0	0.0629774	0.00169	0.00185	0	0	0.00402	0.00261	0.00504	0	0.00456	0.00124	0.00252	0.00525	0.00725	0	0	0	0	0	0	0.0105725	0.00531	0.00105	0.0011	0	0.00437	0	0.00204	0.00133	0.0497549	0.00111	0	0.0194355	0.00531	0.0052	0	0.00334	0.00679	0	0	0.00108
Propionibacterium_virus_Lauchelly	0	0.00546	0.00661	0	0.00955	0	0.00106	0.056825	0	0	0.012854	0.00564	0.00434	0	0.00221	0	0.0041	0.00313	0.00257	0.00467	0	0	0	0	0.00286	0.00108	0.00485	0.00562	0	0.0277345	0.0184052	0.00369	0.01541	0.0042	0.00822	0	0	0.024223	0.015991	0.0327559	0	0.0116991	0.00901	0.00465	0.0013	0	0.00624	0.0169189	0.00306	0.00155	0.0100052	0.00539	0.0014	0.00515	0.00408	0	0.00532	0.00367	0.0308289	0.0347102	0.00111	0.00182	0	0	0.00124	0	0	0	0	0.0108204	0	0.00124	0.00371	0	0.00589	0.00326	0.0339602	0.00572	0.00512	0.00324	0.00109	0	0.00844	0.0037	0.00349	0.00172	0.00201	0	0.0315211	0.00295	0.00456	0.00124	0	0	0	0.0240002	0	0.00103	0.00227	0.0094	0	0	0	0.00105	0.0011	0.00485	0	0	0	0	0	0	0.00786	0	0.0159346	0	0	0.00334	0.00113	0	0.00202	0
Verminephrobacter_eiseniae	0	0	0.0011	0.0180308	0.00597	0.0110779	0	0	0.0119503	0	0.00214	0.00564	0.00723	0.0118957	0.00221	0.0112347	0.00205	0.0971482	0.00643	0.0279955	0	0.00271	0.00271	0.0100683	0.00572	0.00108	0.00324	0.00225	0.00619	0.0192008	0.0046	0	0.0220143	0.00526	0.00117	0.0543878	0.00438	0.00255	0	0.00182	0.00319	0.00425	0.00258	0.00775	0.00783	0.00197	0.00624	0.0026	0.0122309	0.0108589	0.006	0.00809	0.00421	0.00644	0	0.00104	0.00133	0.00367	0.0011	0	0.00111	0.00182	0.00503	0.0278211	0.00249	0	0.00691	0.0033	0	0.0012	0	0.00124	0.00124	0.00112	0.0117841	0.00652	0.00283	0.00572	0.00341	0.00108	0.00109	0.00161	0.00169	0.0037	0.00349	0	0.00402	0.0013	0.00126	0.00148	0	0.00248	0.00505	0.00315	0.00846	0.0015	0.0025	0	0	0.00104	0	0.0401755	0.00664	0.00105	0	0	0.00875	0	0.00102	0.00133	0.0148206	0.00223	0.00196	0.0464293	0.00266	0.0039	0.00265	0.00334	0.0214884	0	0	0.00215
Blastomonas_fulva	0	0.0245808	0.0022	0	0	0	0	0.00328	0.00683	0	0	0.00564	0	0.1026007	0.00221	0.016852	0.00205	0.00627	0.00257	0.00467	0	0.00812	0.0135553	0.0100683	0	0.00108	0.00324	0.00225	0.00619	0.0128005	0	0	0.00881	0.00526	0.00117	0.0096	0.00438	0	0.0032	0	0.00478	0.00213	0	0.0062	0.00261	0.0314533	0.0343021	0.0013	0	0.0217179	0.0120062	0.0027	0.00843	0.00644	0.00408	0	0.00133	0.00612	0	0	0	0.00363	0.00336	0	0.00124	0	0.00576	0	0.0104998	0.0012	0	0.00124	0.00248	0.00337	0.00589	0	0	0	0	0.00108	0	0.00161	0	0.00185	0	0	0.00402	0	0	0	0	0.00248	0.0302839	0.00315	0.00483	0.0015	0	0	0	0.00209	0.00128	0.0866945	0.0172624	0.0021	0	0.00243	0.0196825	0.00248	0	0.00398	0.00847	0	0	0.0323925	0.00531	0.0013	0.0185657	0	0.00792	0	0	0.00323
Rhodococcus_rhodochrous	0.00328	0.013656	0	0	0.00119	0.00222	0.0116856	0.00437	0.0102431	0.00714	0.00214	0.00141	0.00434	0.00149	0.0199305	0.0131071	0.00205	0.00783	0.00514	0.0186637	0.00654	0.00271	0	0.00503	0.00858	0.00216	0.0113258	0.00899	0.00825	0.014934	0.0046	0.00369	0.0066	0.0115637	0.00822	0.0111975	0.00438	0.00255	0.0016	0.00364	0.00319	0	0.00129	0.0062	0.00783	0.0059	0.0405389	0.0026	0.00306	0.00465	0.006	0.0027	0.00562	0.00129	0	0	0	0.0146951	0.0011	0.00217	0.00111	0.00182	0.00671	0	0.0161822	0.0202061	0.0276431	0	0	0.00721	0	0.00248	0.00248	0.0045	0.0176762	0.00326	0	0	0.00512	0.0108028	0	0.00161	0.00169	0	0	0.00172	0.00201	0	0.00378	0.00738	0.0136799	0.00868	0.00252	0.0367265	0.00242	0.0015	0	0	0	0.00104	0.00128	0.0137443	0.00531	0.00105	0	0	0.00437	0.00744	0.0367339	0.0225524	0.00106	0.00446	0.00196	0.00432	0.010623	0.0013	0	0.00334	0.0124406	0	0.00202	0.00323
Propionibacterium_phage_PHL085	0.00218	0	0.00441	0.0265159	0	0	0	0.0163918	0	0	0	0.00423	0.00723	0	0	0	0.00205	0.00157	0	0.00933	0.00654	0	0.00271	0	0.00286	0.00108	0.00971	0.00674	0.00206	0.0192008	0.0138039	0	0	0.0021	0.00822	0.0032	0	0.0178485	0.0064	0.0746106	0	0.0106356	0.00773	0.00465	0.00522	0	0.00156	0.0039	0	0.00155	0.0140073	0.0215657	0.0014	0	0.0407581	0	0.00399	0.00245	0.0330309	0.0195245	0.00221	0.00182	0	0	0.00249	0	0	0	0	0.0120227	0	0.00248	0.00124	0.00225	0.00295	0.00326	0.0537703	0.008	0.00683	0	0.00328	0	0.0101271	0.00185	0.00174	0.00172	0.00805	0	0.0340428	0.00295	0.00684	0	0	0	0	0.0240002	0	0.00206	0.00114	0.0135827	0	0	0.00133	0	0.0011	0.00485	0	0	0.00102	0.00133	0	0	0.0216012	0.00108	0.066394	0.0026	0	0.00334	0.00113	0	0.00808	0
Pseudomonas_sp._ATCC_13867	0	0	0.0022	0.00742	0	0	0.00106	0.00219	0	0	0.00107	0.00705	0.00289	0.0104088	0.00443	0.00936	0.00205	0.0047	0.00257	0.00933	0	0	0	0.00336	0.00286	0	0.00647	0.00225	0.00206	0.00213	0.0046	0.00369	0.0044	0.00315	0.00117	0.0064	0.00438	0.00127	0.0016	0.00182	0.00159	0.0116991	0.00386	0.0031	0.00391	0.00197	0.00156	0.0013	0.00612	0.0031	0.0120062	0.00539	0.0014	0	0	0.00104	0	0.0049	0.0022	0.00108	0	0.00182	0.013421	0.0222568	0.00249	0	0.00461	0.00165	0	0.0024	0	0.00248	0	0.00225	0.00589	0.00326	0.00142	0	0.4113541	0.00108	0.00109	0.00161	0.00169	0.00185	0.00698	0.00172	0.00402	0.00261	0.00504	0.00295	0.00228	0.00124	0	0.0146906	0.00483	0.0015	0.0025	0	0	0.00731	0	0.00529	0.00398	0.0021	0.0011	0.00243	0.00437	0.00248	0.0051	0.00133	0.00741	0.00111	0.00196	0.00864	0.00797	0.0065	0	0.00334	0.00452	0	0	0
Propionibacterium_phage_QueenBey	0	0	0	0.0159095	0.01671	0	0	0.0557322	0	0.00476	0	0.0169178	0.00289	0	0	0.00187	0.00205	0.00157	0.00129	0	0	0	0.00271	0	0.00572	0.00216	0.00809	0.00225	0	0.0533356	0.0046	0.00369	0.0264172	0.00105	0.0105651	0	0	0.0267727	0.0239866	0.0327559	0.00159	0.00638	0.0128785	0.0031	0.00261	0	0.00312	0.00781	0.00612	0.00155	0.006	0.0107828	0.00281	0.00129	0.0203791	0.00104	0.00931	0.00122	0.0132124	0.0206092	0.00111	0	0	0	0.00249	0	0	0	0	0.00962	0	0.00124	0.00371	0	0.00295	0.00326	0.0198101	0.0114316	0	0.00216	0.00109	0	0.00506	0.00185	0	0.00344	0	0	0.0226952	0.00295	0	0.00248	0	0	0	0.0300003	0	0.00103	0.00227	0.0282102	0	0	0	0	0	0.0169825	0	0	0	0.00133	0	0	0.00786	0	0.010623	0.0026	0	0.00667	0	0	0.00202	0
Agrobacterium_fabrum	0	0.0109248	0	0.0445467	0.0119357	0	0.00744	0	0	0	0	0.015508	0.00145	0.0148697	0.00664	0.00562	0.0184358	0.0219367	0.00386	0.00467	0.00654	0	0.00271	0.00336	0.00286	0	0.00162	0.00112	0	0.0533356	0	0	0.1298844	0.0115637	0.00117	0.0048	0.00438	0.00127	0.0016	0.00182	0.00319	0.00106	0	0.00775	0.00783	0	0.0124735	0.0013	0.00612	0.00931	0	0.0027	0.00843	0	0	0	0.00133	0.00612	0.0044	0	0	0.00727	0	0.0556421	0.00249	0	0.00921	0	0	0	0	0.00124	0.00124	0.0045	0.00884	0.00326	0.0650903	0	0.00341	0.00216	0	0.00161	0.00169	0.0037	0	0.00172	0	0.0013	0.0138693	0	0.00228	0.00372	0	0.00735	0.0181297	0	0	0	0.00114	0.00104	0.00256	0.012687	0.00531	0	0.0011	0.00243	0.00219	0	0.00306	0.00133	0.0232895	0	0	0.017276	0.00266	0	0	0.00334	0.00226	0	0.00202	0.00108
Rhodospirillum_centenum	0	0.0150216	0	0.0456074	0	0	0.00106	0.00328	0	0	0	0.00705	0.00145	0.0356872	0.00664	0.00374	0.00205	0.0109683	0.00386	0	0	0.00271	0	0.0100683	0.00286	0.00325	0.0194156	0.00337	0.00413	0.0533356	0	0	0.0132086	0.0136662	0.00235	0.0143968	0.0175285	0.00127	0	0	0	0.00638	0.00386	0.0154919	0.0104379	0.00786	0.0078	0.0039	0.00612	0.00931	0.006	0.0107828	0.0140467	0.00644	0.00408	0	0.00133	0.0110213	0.0011	0.00108	0	0.00727	0.00168	0.0445137	0.00124	0.00505	0.0103662	0.00165	0.0035	0.0012	0	0.00124	0.00248	0.0224995	0.00884	0.00652	0	0	0.00171	0.00108	0	0	0.00169	0.0037	0	0	0.00805	0	0.00252	0.00148	0.00228	0.00496	0.00757	0.0063	0.00967	0	0.0025	0	0	0.00209	0	0.0148015	0.010623	0.0021	0	0	0.0174955	0	0.00408	0.00133	0.0190551	0.00223	0.00196	0.0356318	0.0132788	0	0.00265	0.00334	0.00905	0	0	0.00538
Auritidibacter_sp._NML130574	0	0.013656	0.0022	0	0.00119	0	0	0	0	0.00476	0.00321	0.00141	0.00145	0.00595	0.1184755	0.00562	0	0.00313	0.0205703	0.00467	0.0392619	0.00271	0.00271	0	0.0314555	0.00108	0.00647	0.00786	0.0144461	0.00853	0.0046	0.00369	0.0022	0.0231275	0.011739	0.0048	0.0131464	0.0152987	0.0064	0.00182	0.00478	0	0.00258	0.0123935	0.00261	0.0059	0.00156	0.0026	0.0275196	0.00155	0.008	0.00539	0.00281	0	0	0.00104	0.00133	0.00367	0.0011	0.00325	0	0.0163529	0.00839	0	0.0186718	0	0.00921	0.00165	0	0.00481	0	0.00124	0	0.00787	0.00589	0.00652	0.00142	0.00114	0.00853	0.00324	0.00219	0.00161	0.00506	0.0037	0.00174	0.00172	0.00201	0	0.00504	0.00295	0	0.00124	0.00505	0.0409238	0.00483	0	0	0	0	0.00313	0	0.00106	0.00133	0.00105	0	0	0.00219	0	0.0234689	0	0.00529	0.00446	0.00393	0.00432	0.00266	0	0	0	0.00565	0.00109	0	0.00108
Actinopolymorpha_singaporensis	0.00546	0.00137	0.0022	0	0.00119	0.00332	0.00319	0.00546	0	0.00238	0.00428	0.00282	0.00723	0.00446	0.0343247	0.0131071	0.0041	0.0047	0.00386	0.0186637	0.00654	0	0	0.00503	0.00572	0.00108	0.0113258	0.00562	0.0165098	0.0128005	0.0046	0.00369	0.0022	0.0105125	0.00235	0.022395	0.00876	0.00382	0.0016	0.00182	0.00319	0.00425	0.00258	0.0093	0.0130473	0.00197	0.024947	0.0026	0.00917	0.0031	0.008	0.0107828	0.00281	0.00515	0.00408	0.00104	0.00133	0.0391869	0.0011	0.00108	0	0.00727	0.00503	0	0.00622	0	0.0103662	0	0	0.00721	0	0.00619	0	0.00675	0.0176762	0.00326	0.00142	0.00114	0.0187755	0.00108	0	0.00323	0.00169	0	0.00349	0.00172	0.00201	0	0.00883	0.00443	0.00228	0.0062	0	0.0167893	0.00725	0	0.0025	0	0	0.00104	0	0.0116298	0.0093	0.00105	0.0033	0	0.00437	0.00496	0.0306116	0	0.00741	0.0122626	0.00196	0.0107975	0.00266	0.0026	0	0	0.0192264	0.00434	0.00202	0.00215
Micromonospora_aurantiaca	0	0	0.0033	0	0.0226779	0	0	0	0.0273149	0	0.00321	0.00423	0.0144584	0.0178436	0.00111	0.00187	0.00205	0.0047	0.009	0.0279955	0	0.00271	0	0.0100683	0.014298	0.00216	0.00162	0.0123583	0.00825	0.0064	0	0.00369	0	0.0105125	0.00117	0.0016	0.0306748	0.00637	0.0032	0.00728	0	0.00106	0.00258	0.0139427	0.0013	0.0059	0.049894	0.0039	0.0275196	0.0031	0.0120062	0	0.00702	0.01159	0.00408	0.00104	0.00133	0.0171443	0.0011	0.00217	0.00111	0.0181699	0.00503	0	0.00622	0	0.0126697	0.0033	0	0.00962	0	0.0099	0.00248	0.0123747	0.0235682	0	0.00425	0.00229	0.0170686	0.00216	0.00109	0.00323	0	0.00185	0	0	0.00201	0.00261	0.0126084	0.0059	0.00456	0.00372	0	0.0178386	0.00363	0.0015	0	0.00103	0	0.00104	0	0.00423	0.00398	0.0042	0	0.00243	0.0131216	0.019827	0.0112243	0.00663	0.0190551	0.00892	0	0.00216	0	0.0052	0	0	0.0158335	0	0.00606	0.0043
Burkholderia_cenocepacia	0.00655	0.0122904	0	0.00424	0.00119	0	0.00319	0.00437	0.00854	0	0.0149964	0.00282	0.00434	0.00743	0.00332	0.00187	0.0041	0.0109683	0.00257	0.00933	0.00654	0.0135252	0.00271	0.00839	0.00572	0	0.00324	0.00225	0.00413	0.00853	0	0	0.0044	0.00841	0.00117	0.0143968	0.00438	0.0051	0.0016	0.00546	0.00478	0.00319	0	0.0123935	0.00652	0.0157267	0.0140327	0.1809024	0.00612	0.0108589	0	0.0027	0.00702	0	0.00408	0	0	0.00857	0.0011	0.00108	0	0.00363	0	0.0166926	0.00249	0	0.00461	0	0.007	0.0024	0	0.00124	0.00124	0.00337	0.00589	0.00326	0	0.00114	0.00341	0.00216	0.00109	0	0.00169	0.0037	0	0	0.00604	0	0.00252	0	0.00228	0.00124	0.0126183	0.00315	0.00242	0	0	0	0.00341	0.00104	0	0.0370038	0.010623	0.00105	0.0011	0.00243	0.00656	0	0.00612	0	0.00318	0.00223	0.00196	0.017276	0.0265576	0.0026	0.0053	0.00334	0.00905	0.00109	0	0.00108
Pseudomonas_rhodesiae	0	0.0218496	0	0	0	0	0	0.0120207	0	0.00238	0.1156862	0.0112786	0	0.00149	0.00221	0.00562	0.0122905	0.0109683	0.00129	0	0	0	0	0.00168	0.00286	0	0.0145617	0.00112	0.00206	0.0064	0	0.00369	0.0022	0.00315	0	0.0032	0.00438	0.035697	0.00959	0.00182	0.00478	0.00319	0	0.00465	0	0	0.00312	0.00651	0.00612	0.0310255	0.0280146	0.00539	0.00421	0.00129	0.00815	0	0	0.00367	0.0011	0	0.00111	0.00363	0	0	0.00996	0	0.0023	0.00165	0	0.0024	0	0.00248	0.00124	0.0348742	0.0117841	0	0.00283	0.00114	0.00341	0.00216	0	0	0.00169	0	0	0	0	0	0.0176518	0.00148	0.0957592	0.00124	0	0.0230852	0.00121	0	0.005	0	0.00114	0.00209	0.00128	0.00317	0.00133	0	0.0044	0	0	0.00248	0	0.00663	0.00635	0.00111	0	0.00756	0.00266	0.0039	0	0.00334	0.0101787	0.00326	0	0
Rhizobium_sp._ACO-34A	0	0.0150216	0.0011	0.00742	0	0.00111	0.00637	0	0.0119503	0.00714	0.00428	0.00564	0.00145	0.00892	0.00886	0.00374	0.00205	0.0579756	0.0115708	0	0	0.00271	0	0.00503	0.00858	0.00108	0.00971	0.00674	0.00619	0.0448019	0.0092	0.00369	0.00881	0.0325887	0.00117	0.0096	0.00876	0.00255	0	0	0.00637	0.00638	0	0.0139427	0.0169615	0	0.0218286	0.0039	0.00917	0.0434358	0	0.0027	0.0210701	0.00129	0.00408	0	0.00133	0.00857	0.00551	0	0	0.00363	0.00336	0.0445137	0.00124	0	0.00576	0	0	0.0024	0	0	0	0.00675	0.00884	0	0.00708	0	0.00341	0.00108	0	0.00161	0.00169	0.00185	0.00174	0.00172	0.00201	0.0013	0.00378	0.00295	0.00456	0.00124	0	0.0157399	0.0120865	0	0	0	0	0.00104	0.00128	0.016916	0.00797	0	0	0	0.0109347	0	0.00102	0.00133	0.0222309	0.00111	0	0.021595	0.00266	0	0	0	0.00565	0	0.00202	0.0118311
