ID	LOR002C	LOR003C	LOR005C	LOR006C	LOR007C	LOR008C	LOR009C	LOR011C	LOR012C	LOR013C	LOR014C	LOR015C	LOR016C	LOR017C	LOR018C	LOR019C	LOR020C	LOR021C	LOR022C	LOR023C	LOR024C	LOR025C	LOR026C	LOR027C	LOR028C	LOR029C	LOR030C	LOR033C	LOR034C	LOR036C	LOR037C	LOR042C	LOR046C	LOR051C	LOR054C	LOR055C	LOR058C	LOR060C	LOR061C	LOR062C	LOR063C	LOR065C	LOR070C	LOR072C	LOR074C	LOR076C	LOR078C	LOR081C	LOR082C	LOR083C	LOR084C	LOR085C	LOR086C	LOR090C	LOR091C	LOR098C	LOR099C	LOR101C	LOR102C	LOR103C	LOR202C	LOR203C	LOR204C	LOR206C	LOR207C	LOR208C	LOR210C	LOR211C	LOR212C	LOR214C	LOR215C	LOR216C	LOR217C	LOR218C	LOR219C	LOR220C	LOR221C	LOR222C	LOR223C	LOR224C	LOR225C	LOR226C	LOR227C	LOR228C	LOR229C	LOR230C	LOR231C	LOR233C	LOR234C	LOR235C	LOR237C	LOR238C	LOR239C	LOR240C	LOR241C	LOR242C	LOR243C	LOR246C	LOR248C	LOR249C	LOR254C	LOR258C	LOR259C	LOR260C	LOR262C	LOR264C	LOR269C	LOR270C	LOR272C	LOR274C	LOR275C	LOR279C	LOR281C	LOR282C	LOR283C	LOR284C	LOR287C	LOR288C	LOR289C	LOR294C	LOR295C	LOR300C	LOR301C	LOR303C
Citrobacter werkmanii	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Citromicrobium sp. JL477	0	0	0	15	0	23	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	110	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	108	0	0	0	0	0	0	27	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	55	41	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clavibacter michiganensis	49	10	0	0	0	52	0	32	26	35	28	37	0	41	22	75	22	0	16	17	13	0	0	0	0	16	0	18	39	50	0	0	0	0	13	0	28	36	22	514	38	16	0	14	23	63	19	31	15	13	0	23	18	49	0	0	15	0	0	74	0	0	0	20	17	14	0	0	24	25	0	29	0	31	0	110	20	0	0	0	38	13	0	14	0	0	20	0	0	0	28	18	0	195	0	137	63	0	0	0	0	0	0	14	0	0	0	0	0	12	101	22	0	63	32	145	0	0	0	0	20	0	0	31
Clostridiales bacterium CCNA10	0	0	0	0	0	0	0	28	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridioides difficile	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium botulinum	24	63	19	0	0	38	49	86	45	111	50	19	25	30	22	0	29	38	33	27	33	36	34	43	36	101	18	58	23	53	28	38	40	0	0	0	29	59	67	45	29	19	16	33	0	221	20	14	47	18	12	69	91	26	20	69	23	0	16	0	0	0	18	33	30	61	0	81	18	29	0	72	0	22	0	57	50	25	0	0	40	21	18	49	78	122	14	31	33	0	77	29	72	41	0	0	0	19	59	15	0	0	33	15	35	31	27	70	33	35	0	62	0	23	64	0	55	53	22	118	16	22	53	13
Cnuibacter physcomitrellae	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cobetia marina	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collimonas arenae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Collinsella aerofaciens	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Comamonadaceae bacterium A1	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	13	0	0	0
Comamonadaceae bacterium B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	22	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	13	0	0	0
Comamonas aquatica	52	48	239	124	21	0	0	14	0	34	0	33	59	34	31	61	18	0	75	23	0	0	0	0	23	33	0	35	0	0	0	35	0	26	0	0	39	36	178	32	163	118	0	0	15	111	0	16	62	40	32	41	95	24	0	0	0	56	0	50	37	0	21	92	67	16	0	0	85	15	0	46	0	21	36	0	15	23	12	22	44	0	0	0	18	17	62	49	44	16	48	0	0	0	0	88	23	0	0	0	0	0	0	34	38	13	28	0	0	0	0	20	65	0	0	29	31	21	0	42	40	23	0	13
Comamonas kerstersii	0	0	0	21	0	16	0	0	0	0	0	0	0	0	0	0	0	0	50	0	13	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
Comamonas serinivorans	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	12	0	14	0	0	0	0	0	13	0	0	0	0	0	13	0	0	12	0	0	55	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	16	0	0	23	0	0	0	0	32	0	0	0
Comamonas testosteroni	996	25	0	0	0	0	0	0	0	55	0	0	17	0	0	18	0	0	106	0	0	0	0	0	18	0	0	0	0	0	0	0	0	21	0	0	39	0	38	0	0	10	0	0	0	0	0	0	0	0	36	0	95	0	0	0	0	0	0	0	26	0	17	0	15	13	0	0	0	0	0	39	0	0	12	0	71	52	171	0	0	0	0	31	0	0	34	0	0	0	34	0	0	0	0	13	0	0	0	0	0	0	0	25	0	14	0	0	0	0	0	0	42	0	11	71	0	0	0	0	62	17	0	0
Conexibacter woesei	0	0	0	0	0	14	0	0	14	0	0	0	0	11	0	0	0	0	10	0	12	0	0	0	120	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	11	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	10	0	0	0	0	14	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Confluentimicrobium sp. EMB200-NS6	0	22	0	23	0	21	0	28	0	0	0	30	50	0	0	34	0	0	69	0	0	0	0	0	43	0	0	0	0	0	88	0	0	0	80	0	71	0	18	0	0	22	160	0	61	30	0	21	0	0	44	0	0	108	0	0	0	0	0	76	0	0	0	16	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	14	0	0	0	0	19	0	0	0	0	0	0	0	0	0	89	43	0	0	0	23	0	0	0	25	0	14	44	0	0	0	0	43	0	0	0
Corallococcus coralloides	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coriobacteriaceae bacterium 68-1-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium ammoniagenes	0	0	0	20	0	0	0	13	0	0	0	34	0	0	0	0	24	0	0	39	0	0	0	0	0	0	0	0	18	0	0	0	0	96	16	89	0	0	0	0	0	0	0	15	0	0	0	0	15	0	0	0	15	0	0	11	0	0	0	0	0	0	0	0	0	0	129	0	104	0	0	0	0	0	0	19	17	37	0	0	14	27	0	0	14	26	0	0	0	0	11	31	0	0	0	109	0	16	0	0	0	13	0	21	0	0	0	0	13	0	102	0	39	0	25	0	11	0	0	0	29	0	0	0
Corynebacterium aquilae	0	0	0	0	11	0	0	0	15	0	0	12	0	0	0	0	10	0	0	17	0	0	0	0	0	0	0	0	14	0	0	0	0	0	21	62	0	0	0	0	0	0	0	10	13	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	17	0	0	0	0	85	0	10	0	0	0	0	0	0	0	0	30	0	0	0	23	0	0	15	0	0	0	0	0	0	23	0	0	0	75	0	0	16	0	0	0	0	0	0	0	0	0	0	0	97	0	0	15	21	0	0	0	0	0	24	0	0	15
Corynebacterium argentoratense	0	0	14	0	0	17	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	24	10	0	0	0	0	0	23	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	498	0	25	0	0	10	0	0	0	0	0	160	11	0	0	112	0	0	0	0	15	0	0	0	12	66	0	11	0	102	11	13	11	0	0	19	0	0	0	0	0	0	0	0	278	0	12	0	23	0	0	0	0	0	80	0	0	17
Corynebacterium atypicum	0	0	0	0	0	0	0	0	0	0	0	13	11	11	0	12	13	0	0	29	0	0	0	0	0	0	0	0	14	0	0	0	0	0	33	73	0	0	0	0	10	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	12	0	0	0	20	0	0	15	16	0	0	12	0	0	16	0	0	0	30	13	0	0	0	0	10	101	12	0	0	0	0	0	10	72	0	0	0	12	0	17	0	0	0	0	0	0	0
Corynebacterium aurimucosum	69	14	26	0	58	33	0	47	73	126	20	145	32	19	22	15	78	29	24	75	26	24	0	18	27	1176	163	19	67	14	0	28	25	43	87	182	0	43	42	54	100	52	15	69	41	54	41	0	43	147	28	77	59	40	13	20	50	0	19	0	41	39	0	92	33	345	138	47	180	17	0	214	22	63	17	72	90	103	49	19	28	57	61	20	73	64	27	257	20	0	88	36	24	0	19	116	79	57	55	0	0	824	516	96	24	13	53	33	41	243	178	62	19	13	55	0	136	42	0	29	27	22	19	20
Corynebacterium callunae	0	15	21	0	0	0	0	0	0	84	17	24	0	0	0	18	0	0	0	31	0	0	0	0	0	0	0	0	34	31	0	0	0	0	48	120	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	312	22	0	0	13	0	0	0	0	0	0	0	20	0	0	192	0	16	0	0	0	0	96	16	0	124	72	0	0	0	53	0	0	12	32	0	0	13	0	0	48	0	15	0	171	0	0	0	0	0	0	12	0	0	0	0	0	0	0	166	0	0	13	30	0	11	0	0	0	47	0	0	0
Corynebacterium camporealensis	0	28	16	0	15	41	13	32	54	33	27	22	0	12	0	30	19	12	0	29	19	0	0	0	0	19	28	21	38	0	0	17	0	30	64	123	0	20	32	24	32	14	0	76	19	12	26	0	33	15	16	25	14	19	0	11	36	0	0	12	23	37	0	0	20	0	78	0	26	0	0	26	0	28	0	44	41	35	23	0	28	55	29	14	38	33	20	0	14	0	17	45	0	0	13	99	19	55	21	0	0	46	0	20	15	0	11	0	14	22	127	47	0	16	71	0	34	19	0	26	31	0	23	0
Corynebacterium casei	0	36	15	0	25	32	0	0	24	0	13	45	19	19	0	19	34	0	48	36	0	0	0	0	0	11	0	17	16	16	0	14	0	42	25	70	0	23	17	12	19	23	0	32	0	27	0	0	24	15	25	25	29	0	0	0	0	0	0	23	12	0	21	0	0	21	111	0	75	0	0	33	0	13	24	28	90	33	19	0	12	33	11	0	18	226	24	0	0	0	20	26	0	0	0	224	0	23	0	0	0	14	0	16	0	0	0	17	0	0	84	20	0	0	19	0	33	23	0	13	27	0	0	15
Corynebacterium crudilactis	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	38	0	0	0	19	0	0	0	0	0	0	0	0	0	40	0	0	0	74	0	0	0	0	0	11	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	20	0	0	0
Corynebacterium cystitidis	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	10	0	0	0	0	0	19	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	45	13	10	0	0	0	0	0	0	16	0	15	0	0	0	22	0	0	0	0	0	0	0	0	0	14	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	18	0	0	0	0	0	15	0	0	0
Corynebacterium deserti	44	0	0	0	0	0	0	34	0	0	0	55	0	0	0	0	0	0	0	18	0	0	0	0	0	11	0	0	36	16	0	0	0	0	22	196	0	0	60	0	0	0	0	0	14	0	0	0	0	0	0	12	0	0	0	0	0	0	0	15	0	0	0	0	15	0	282	45	20	0	0	0	0	0	0	0	0	137	0	0	0	180	0	0	14	0	0	0	0	0	0	146	0	0	0	281	23	0	0	0	0	16	0	0	0	0	0	0	0	11	245	0	0	0	63	0	11	0	0	0	81	0	0	12
Corynebacterium diphtheriae	76	30	31	0	17	31	23	26	21	45	18	57	18	0	0	0	32	14	16	32	23	0	15	0	0	65	27	22	24	0	24	27	24	25	29	157	0	24	40	23	35	18	24	47	21	0	47	0	70	24	12	32	13	24	25	25	26	0	0	0	25	43	0	0	0	0	191	27	36	0	0	39	0	78	0	97	45	88	17	0	66	91	31	0	62	36	16	10	19	0	25	68	21	0	0	117	35	43	0	0	0	46	0	0	23	0	0	26	16	21	145	38	27	20	50	0	21	44	0	14	42	0	0	23
Corynebacterium doosanense	97	0	0	0	32	0	0	28	12	53	162	453	13	24	14	52	46	0	16	111	0	16	0	17	0	10	47	29	81	30	0	25	47	0	129	1152	0	18	23	0	0	31	0	44	67	0	27	0	15	0	39	16	47	31	0	34	33	0	0	0	23	81	0	14	0	42	1402	23	933	17	0	50	0	14	0	23	18	143	0	0	0	89	0	0	74	16	12	0	235	0	25	166	0	0	0	1989	424	15	18	0	0	28	13	0	11	0	16	172	26	79	429	33	21	24	48	0	34	0	0	15	103	0	34	1311
Corynebacterium efficiens	69	27	0	0	0	0	0	30	0	0	45	122	0	31	0	31	0	0	16	60	0	0	0	22	0	0	30	0	103	0	0	0	0	0	61	247	0	12	14	13	0	11	0	25	17	0	27	0	12	26	0	17	55	0	0	0	13	0	0	0	0	30	0	12	0	11	166	0	22	0	0	0	0	0	0	29	20	57	0	0	18	44	0	0	44	0	0	0	0	0	0	58	0	0	0	127	15	14	0	0	0	15	0	0	0	17	0	0	25	12	215	0	17	17	20	0	12	0	0	0	38	0	0	19
Corynebacterium epidermidicanis	19	0	10	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	16	0	0	0	0	0	30	95	0	0	0	0	0	0	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	12	12	0	0	0	164	10	15	0	0	13	0	0	0	0	0	36	0	0	0	38	0	0	30	0	0	0	0	0	0	24	0	0	0	95	16	14	0	0	0	21	0	0	0	0	0	0	0	0	90	0	0	0	16	0	0	0	0	0	26	0	0	12
Corynebacterium falsenii	43	0	0	0	42	11	0	0	0	0	15	468	0	0	0	17	11	0	0	55	0	17	0	0	0	25	30	0	24	38	12	0	11	16	34	680	0	21	0	0	19	20	14	23	380	0	0	0	0	15	37	12	40	28	0	0	10	0	0	21	0	30	0	19	0	0	1274	27	116	16	0	12	0	0	0	33	17	452	11	0	0	342	0	0	26	15	0	10	0	0	0	270	0	19	0	1375	30	0	0	0	0	46	0	35	0	11	18	0	12	39	832	14	129	26	172	0	84	0	0	0	324	0	0	56
Corynebacterium flavescens	13	51	18	0	0	35	0	16	40	0	12	40	45	0	0	0	28	0	11	25	15	0	0	0	0	20	25	20	26	12	0	18	11	24	48	96	0	17	40	27	33	20	0	55	14	0	0	0	34	0	0	25	24	0	0	15	23	0	0	0	20	25	0	0	32	0	124	0	15	0	0	20	0	21	0	31	35	54	20	0	16	42	29	14	32	21	21	0	14	0	32	67	0	0	0	100	0	35	0	0	0	30	0	33	31	22	0	11	0	15	129	34	0	13	80	19	18	38	0	14	28	14	20	0
Corynebacterium frankenforstense	60	11	13	0	46	0	0	21	0	32	15	55	0	25	0	13	11	0	0	68	0	0	0	0	0	22	34	11	53	0	0	0	27	0	107	152	0	16	0	11	0	10	0	28	37	0	19	0	12	0	0	10	17	0	0	0	13	0	0	15	0	53	0	0	12	0	90	10	26	0	0	0	0	0	0	13	0	25	26	0	12	23	0	0	30	14	0	0	24	0	0	19	0	0	0	61	24	0	14	0	0	10	0	28	0	0	0	0	13	0	214	18	0	0	87	0	10	0	0	0	26	0	0	14
Corynebacterium genitalium	99	587	19	0	117	0	0	46	16	0	41	105	71	17	24	26	12	20	13	91	13	0	0	0	0	43	66	0	108	33	18	15	0	23	130	302	0	18	55	22	15	334	0	24	45	0	43	0	60	91	0	12	47	0	11	0	27	0	0	0	11	74	0	14	0	0	54	17	22	0	0	24	0	18	0	29	14	20	15	15	22	30	0	0	58	35	51	0	30	0	196	12	0	12	0	87	26	24	0	0	0	21	0	29	0	0	0	0	21	10	290	70	20	14	12	0	44	0	0	0	23	0	0	12
Corynebacterium glaucum	82	261	13	0	42	0	0	37	0	21	31	24	22	0	21	24	14	0	0	108	0	0	0	0	0	35	60	0	101	26	0	0	0	15	133	302	0	15	22	39	0	57	0	42	60	12	29	0	38	20	11	0	61	12	0	0	17	0	0	13	12	74	0	11	0	0	105	0	21	0	0	10	0	16	15	23	0	35	30	0	18	24	11	0	74	0	0	0	20	0	88	19	0	0	0	122	22	0	16	0	0	34	0	16	0	0	0	0	36	13	311	19	12	17	10	0	32	0	0	0	20	0	0	11
Corynebacterium glutamicum	0	0	0	0	0	0	0	0	184	0	222	794	0	0	0	0	0	0	0	565	0	0	0	0	0	107	241	0	540	0	0	0	0	0	839	2522	0	0	0	0	126	0	0	330	363	121	0	0	0	0	0	136	383	0	0	0	242	0	0	0	0	379	0	0	0	0	2898	192	206	0	0	0	0	0	0	0	175	921	156	0	0	628	0	0	319	0	121	0	0	0	125	550	0	0	0	2336	136	183	0	0	0	194	0	0	0	0	0	0	0	0	3082	0	0	0	240	0	173	0	0	0	473	0	0	156
Corynebacterium glyciniphilum	0	0	0	0	0	0	0	0	0	0	15	34	0	0	0	14	12	0	26	16	0	0	0	0	0	10	0	0	10	0	0	0	0	60	19	78	0	0	0	0	0	0	0	11	15	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	12	0	0	0	0	152	0	147	0	0	0	0	0	0	0	21	83	106	0	0	47	0	0	0	11	0	0	0	0	0	32	0	0	0	127	0	0	0	0	0	0	0	81	0	0	0	0	0	0	103	0	0	0	22	0	0	0	0	0	51	0	0	0
Corynebacterium halotolerans	61	36	0	0	0	0	0	15	0	0	43	16	0	13	15	50	0	0	12	49	0	0	0	0	0	12	29	0	47	13	0	0	0	12	69	154	0	19	31	0	19	0	0	31	19	13	20	0	0	11	0	13	27	12	0	0	22	0	0	17	0	34	0	15	0	0	21	0	0	0	0	0	0	0	0	18	12	0	21	0	11	13	0	0	28	0	26	10	18	0	12	0	0	0	0	38	24	15	0	0	0	31	0	10	0	0	0	0	13	0	134	0	16	12	0	0	0	0	0	0	14	0	0	0
Corynebacterium humireducens	28	22	0	0	0	0	0	0	0	33	0	67	14	12	24	22	0	0	11	68	0	14	0	16	0	22	31	0	77	27	0	0	0	0	92	216	0	14	0	0	0	11	0	19	53	0	17	0	14	0	0	28	23	0	0	0	19	0	0	0	0	35	0	14	0	0	81	11	24	0	0	0	0	0	0	11	0	31	0	0	12	30	0	0	60	16	0	0	23	0	15	28	0	0	0	143	18	0	0	0	0	23	0	0	0	0	0	0	22	0	216	0	13	20	26	0	13	0	0	0	17	0	0	0
Corynebacterium imitans	84	107	0	0	105	16	0	65	18	49	43	63	26	12	33	0	22	16	29	111	0	0	0	0	0	193	320	14	111	0	22	45	21	17	170	375	0	183	30	35	34	34	0	55	70	69	33	0	21	22	0	32	54	0	17	0	30	0	0	12	0	105	0	144	14	101	61	41	17	0	0	22	52	15	13	35	11	30	11	0	28	17	18	0	95	0	35	0	44	0	62	14	13	0	0	114	31	123	29	0	0	2084	11	38	0	0	10	0	53	0	439	0	14	22	24	13	33	11	0	0	29	0	23	20
Corynebacterium jeikeium	160	196	80	183	127	46	42	74	54	275	72	755	29	0	43	95	57	33	71	130	25	44	0	35	39	1039	115	49	110	0	31	0	98	64	128	803	31	206	81	73	97	208	0	68	63	27	70	0	129	401	59	51	51	70	0	15	51	0	50	0	33	48	50	803	68	98	1947	49	291	85	0	1020	21	38	146	216	58	533	65	25	156	487	72	0	95	263	75	624	80	33	80	507	37	36	0	1596	56	583	39	25	0	1219	101	192	47	208	57	29	48	169	1200	121	101	38	836	24	574	47	0	44	493	0	62	124
Corynebacterium kroppenstedtii	0	10	10	0	0	10	0	45	0	0	0	13	0	21	0	0	12	12	159	10	72	0	0	50	0	38	0	43	0	0	0	0	11	25	0	46	0	37	0	50	192	0	10	13	25	85	11	0	20	0	0	55	24	15	20	17	0	0	12	0	19	14	0	0	57	0	53	0	0	26	0	0	0	65	0	91	11	20	12	15	52	247	0	0	44	12	0	65	0	12	0	11	202	11	10	37	0	1897	13	0	17	0	99	10	0	0	30	0	0	73	25	0	0	63	52	308	0	11	0	28	24	0	19	15
Corynebacterium kutscheri	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	18	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium lactis	0	0	0	0	0	0	0	14	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	11	0	0	0	0	10	12	40	0	12	0	0	0	0	0	12	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	77	0	11	0	0	10	0	0	0	0	11	17	0	0	0	14	0	0	11	0	0	0	0	0	0	13	0	0	0	50	0	0	0	0	0	57	0	0	0	0	0	0	0	0	65	0	0	0	0	0	10	0	0	0	17	0	0	0
Corynebacterium marinum	19	22	0	0	47	42	0	0	0	0	13	67	0	0	17	48	0	0	0	103	12	0	0	19	0	21	51	0	81	17	0	15	0	15	137	256	0	34	0	0	0	32	0	38	41	12	23	0	0	13	0	15	43	25	0	0	19	0	0	0	0	44	0	13	0	0	119	0	16	0	0	17	0	0	0	26	11	23	13	0	17	42	0	0	76	0	0	0	13	0	0	32	0	0	0	167	12	0	0	0	0	15	0	21	0	0	0	0	24	13	277	13	35	24	28	0	13	0	0	0	39	0	0	0
